Paenibacillaceae_1	Ruminococcaceae	Rhodocyclaceae	Clostridiaceae_1	Sphingomonadaceae	Lachnospiraceae	Rhodospirillaceae	Planctomycetaceae	Syntrophobacteraceae	Flavobacteriaceae	Comamonadaceae	Oxalobacteraceae	Ignavibacteriaceae	Hyphomicrobiaceae	Geobacteraceae	Xanthomonadaceae	Bacillaceae_1	Caldilineaceae	Rhizobiaceae	Rhodobacteraceae	Nitrospiraceae	Methylococcaceae	Nocardioidaceae	Micromonosporaceae	Enterobacteriaceae	Spirochaetaceae	Caulobacteraceae	Burkholderiales_incertae_sedis	Cystobacteraceae	Acetobacteraceae	Microbacteriaceae	Parachlamydiaceae	Porphyromonadaceae	Bdellovibrionaceae	Sinobacteraceae	Bacteriovoracaceae	Pseudomonadaceae	Neisseriaceae	Planococcaceae	Methylobacteriaceae	Chitinophagaceae	Desulfovibrionaceae	Opitutaceae	Prolixibacteraceae	Polyangiaceae	Gaiellaceae	Gracilibacteraceae	Desulfobulbaceae	Oscillochloridaceae	Desulfobacteraceae	Solirubrobacteraceae	Intrasporangiaceae	Streptomycetaceae	Clostridiales_Incertae_Sedis_XII	Phyllobacteriaceae	Desulfuromonadaceae	Verrucomicrobiaceae	Haliangiaceae	Clostridiales_Incertae_Sedis_XI	Syntrophaceae	Gallionellaceae	Peptostreptococcaceae	Conexibacteraceae	Thermomonosporaceae	Acidimicrobiaceae	Burkholderiaceae	Nannocystaceae	Gemmatimonadaceae	Rhodothermaceae	Myxococcaceae	Sphingobacteriaceae	Veillonellaceae	Pseudonocardiaceae	Mycobacteriaceae	Erythrobacteraceae	Thermoactinomycetaceae_1	Bradyrhizobiaceae	Sandaracinaceae	Coriobacteriaceae	Geodermatophilaceae	Aeromonadaceae	Methylocystaceae	Streptosporangiaceae	Methylophilaceae	Micrococcaceae	Cellulomonadaceae	Labilitrichaceae	Bacteroidaceae	Bacillales_Incertae_Sedis_XII	Chromatiaceae	Clostridiales_Incertae_Sedis_XVIII	Nitrosomonadaceae	Iamiaceae	Saprospiraceae	Holophagaceae	Rhodobiaceae	Cytophagaceae	Rhizobiales_incertae_sedis	Clostridiales_Incertae_Sedis_XIII	Hyphomonadaceae	Sneathiellaceae	Anaerolineaceae	Alicyclobacillaceae	Acidimicrobineae_incertae_sedis	Leptospiraceae	Paenibacillaceae_2	Xanthobacteraceae	Propionibacteriaceae	Aurantimonadaceae	Alcaligenaceae	Thermoactinomycetaceae_2	Nocardiaceae	Kineosporiaceae	Heliobacteriaceae	Oligoflexaceae	Deinococcaceae	Herpetosiphonaceae	Chloroplast	Clostridiaceae_4	Family_I	Cryomorphaceae	Syntrophorhabdaceae	Demequinaceae	Promicromonosporaceae	Marinilabiliaceae	Rubrobacteraceae	Family_V	Shewanellaceae	Moraxellaceae	Campylobacteraceae	Eubacteriaceae	Hydrogenophilaceae	Erysipelotrichaceae	Desulfomicrobiaceae	Glycomycetaceae	Fusobacteriaceae	Leptotrichiaceae	Thermaceae
Holophagaceae	0.016953811896032	0.518160799211221	0.868472198896655	3.34025573605566e-06	0.895983024640842	0.000110799689332274	0.250599370152661	0.248891184108003	0.0473019002315902	0.0384112195748707	0.0350371762933643	0.0251885743957698	0.0780689832712712	0.389161774741805	2.8641346372219e-07	0.879677234691299	0.116797074283119	0.565739889961834	0.88939031874296	0.00971243945630341	2.61699765239149e-05	0.013014311103762	0.170956104293042	0.02530595547071	0.0431345552428427	5.81430335969365e-09	0.0316173074730622	9.85085819048023e-06	0.00239122600411349	0.580614209444302	0.230752273686993	0.0323651780755046	5.02386608668439e-05	0.457393919682045	0.362140314173515	0.0927788734603456	0.97949859993864	1.67119738320698e-05	0.048803608472638	0.00841106515364909	0.0870259228323138	1.51826624919619e-06	0.194020845383842	0.0445327692111779	0.727911574438262	0.223260759546574	0.000301355466656963	8.68130396613531e-10	0.356597214387995	0.0236367297258795	0.0755494781834536	0.174072004094238	0.00799231215850949	0.269750347030255	0.0685335211194025	0.00604737106370834	0.559005480253293	0.00054112871029912	0.00279163422729663	0.247517283229237	3.66645373395877e-05	0.000252435749826899	0.307215428075642	0.0942821736995195	0.267371159154474	0.673819794249172	0.0202480412983768	0.0169743515784925	0.107419347061005	0.160053670664899	0.000743012481254018	0.00202370122610682	0.0615713400468699	0.0376884971426243	0.0505375241149758	0.115455576445356	0.837497485365687	0.0248352133448009	0.00231010657433801	0.0231207797371673	0.000382593245306276	0.285464529332633	0.0343754216882169	0.0421687285538719	0.810573664492031	0.487682037172749	0.0325664345470438	0.507421049516441	0.0661160104839339	0.0553157701518842	0.0191013597709755	0.502047486805732	0.0940104709114511	0.314280229268551	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.000828756702288099	1	1	1	0.143823753375184	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.506722967135031	1	1	1	1
Rhodobiaceae	0.486859668231562	0.993247420311044	0.853262072662869	1.6537395436622e-05	0.719854079937945	0.000428090382883849	0.046635942417879	0.441559103588447	0.983430828086208	0.281878860237604	0.0281087191060645	0.00490264112626849	0.994082964512224	0.0835759569174136	0.0786376272595634	0.67977389153945	0.919363776167492	0.726160651343251	0.329020986054304	0.0437536351049478	0.0488231534501307	0.0309933378884862	0.761385383685632	0.13055108649636	0.539443974726716	0.0122138474784319	0.467304683103826	3.2052080362605e-05	0.0384237919266131	0.138124518703338	0.240644904876024	0.091555357989458	0.0637046455456269	0.295931172087987	0.278175343427648	0.00985109904311852	0.354480653992727	9.03720094689007e-05	3.92429842497026e-07	0.151397420598365	0.017552032491173	0.0183211037997926	0.186327985860682	0.368439204117151	0.299084120228969	0.001223622259475	7.39463977560024e-05	0.00266075296220572	0.0793341529838569	2.67672052463555e-05	0.000306305258970889	0.305506488295515	0.0418601935171528	0.411584291238069	0.609646891847933	1.87516460859669e-05	0.44670260034878	0.0417046039778152	0.131420634879569	0.55806751662328	0.0986332753094204	0.000524009453989138	0.200947193300765	0.318114334993811	0.364253759884112	0.0497383549525019	0.0207129673212979	0.0813485458983712	0.456834843977152	0.0179055830661972	0.00879471463054495	0.0336380011867367	0.235661135051371	0.167002782559457	0.659957519933643	0.195519443691659	0.655465456085683	0.0026800427543094	0.0202355416342985	0.0218760410754396	0.00337102873785562	0.194675424953722	0.165099073928429	0.549671854180943	0.0645032620497765	0.0794901034923469	0.0103575043289851	0.592331161466614	0.0349157828171497	0.725396493970636	0.0357738634817075	0.488494876773878	0.000753784152721026	0.176309300866809	0.00649996767250762	0	1	1	0.395308058096882	1	1	1	0.0631611317362404	1	1	1.88649201387612e-05	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0766018810386154	1	1	1	1	1	1
Cytophagaceae	0.534128979984809	0.551456628343133	0.0870195829923544	0.324533689566853	0.353188136882093	0.946914257293161	0.39730684200908	0.604671839194974	0.38140678647486	0.120855671946225	0.656820922887826	0.89046023982859	0.190011191697745	0.21799786403637	0.467579600650115	0.940042774154646	0.104755050673921	0.787663996569417	0.0827930264095373	0.789066226754152	0.545370521914383	0.694151259348221	0.13612603733994	0.5543111335545	0.488532242431268	0.244404298497659	0.0525841212815436	0.238355212309236	0.158248100875156	0.230458239433385	0.37094254412399	0.250139155215086	0.382521106065159	0.877668894732672	0.484472904376737	0.51226705649496	0.543932556140718	0.0378383203913361	0.850585225196229	0.485961162680015	0.416103603313123	0.607705333948647	0.829253828330149	0.741062544475946	0.191405880940302	0.3791591352973	0.908754498832439	0.615600788385432	0.758884833196217	0.905862461434555	0.207582780040137	0.526184239455646	0.986082848505313	0.534861005326446	0.523358565127741	0.45902409616001	0.350427226917857	0.457745251504666	0.649299369992197	0.505097672324915	0.654940521124722	0.295730886278933	0.654614784131917	0.98486924203727	0.516896071242694	0.184359792606995	0.912960321585215	0.341547317708	0.869524168608987	0.132177241091004	0.720268876426148	0.645066570677254	0.586184702377548	0.960864164305463	0.383836254657993	0.273314075822555	0.7916651216164	0.0111896328344129	0.654430969048906	0.469030798242634	0.559156359779067	0.211799646349091	0.418161766600405	0.78584889840336	0.193172656667578	0.536539972525686	0.831237296032375	4.33297255976196e-05	0.278770220066837	0.712139983984003	0.479598616230007	0.458116260180648	0.832023619015775	0.594500314133335	0.367541139051734	0.676900292844935	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00681153033934049	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Rhizobiales_incertae_sedis	0.966281627015857	0.704357817737491	0.985763651277791	0.0890450484307966	8.34285867962958e-07	0.424224258504127	0.219286767530047	2.20292748952907e-05	0.249773102036367	0.109017804357802	0.0105882103892189	0.340041247859158	0.17305796380805	0.0139541135166887	0.042920805850392	0.000185036650943762	0.458616877251261	0.209768510727728	0.00143531323526563	1.04743745666442e-11	0.0347223970530298	0.370627458147111	0.00479183113061844	9.40417774731848e-07	0.296934959731904	0.546553301084908	0.346710179954295	0.2462443648499	0.487749472306731	0.00238828009542916	0.324156412011694	0.913143265235712	0.370962183508604	0.337358711604287	0.220127649940499	0.466580199987926	0.522163385363537	0.0578048430687223	0.13157971172204	0.87194901470942	0.923006962553097	0.000226514424640617	0.521667668668838	0.071154890368664	0.70446834886593	0.0361563083721798	0.111612641948935	0.0844485329519807	0.279605028299005	0.375564870831202	0.147807256581496	0.743140582301668	0.901958422659466	0.806908303097991	0.234669137992174	0.0658494096574248	0.0164716276918685	0.396536288764187	0.00677958406352686	0.720264236781327	0.57488280758999	0.0527144926035254	0.103751030311715	0.715292571806602	0.00231304857668035	0.971530365374093	0.924372365864921	4.56082389646737e-07	0.318234070200116	0.448748608361028	0.70203336151308	0.874042953985365	0.796009492006681	0.174166559044698	3.96400429099411e-05	0.96983493052595	0.902304802169071	0.337919661850768	0.575031381228431	0.346244415037417	0.066082287348109	0.693962738470908	0.93656699749744	0.420199910174469	0.464483429476988	0.132060007911155	0.489574464678285	0.656125036908838	0.584540289389569	0.924456800744832	0.330808828082605	0.252393220364676	0.156461196954757	0.160617641982707	0.0782979464428695	0.228379740413324	0.76330350926378	0	1	1	1	1	1	0.0584079935188929	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Clostridiales_Incertae_Sedis_XIII	0.189623786533882	0.811331421480741	0.150942907139238	2.09744524261508e-07	0.709899883259167	0.00123624193891006	0.392209268260496	0.760245985917643	0.415644085779125	0.0123304935785387	0.0141811261932004	0.105645378941977	0.425975123004822	0.0311963058208207	0.134711020692481	0.787253177346343	0.066870618645295	0.373688969581707	0.295207787413149	0.13395675306592	0.0274091372172651	0.0132159506774701	0.814821550958256	0.70516150482494	0.241473346468125	0.0132967105747103	0.103039551066374	0.000140403212111691	0.00207528069782404	0.297758887614307	0.956486278393759	0.0602202230383088	0.0721175518073299	0.740687536496526	0.726347829004939	0.000332495799176757	0.0736142610074161	0.0175387552399783	0.00254910518508157	0.660719585030746	0.104866056017672	0.114340940147935	0.309274268318138	0.721063681954685	0.196722166690557	0.014553802746659	0.00563456103644193	0.00281847321011694	0.374627708543095	0.0586056344948962	0.276934096660169	0.719082554287258	0.00187815661624233	0.236592036789345	0.556516722426715	0.263140511178419	0.349516043974598	0.00337055918123487	0.10984180883616	0.240865185698503	0.0537117878818027	9.32624759663938e-05	0.0955555264333771	0.0557741293629228	0.70513087869969	0.509601777366782	0.00144117855438599	0.098012434035574	0.791611278937005	0.00188272091783926	0.105819232552156	0.0364435802003622	0.0773263376903583	0.145494285847496	0.271980165375627	0.530561376386642	0.79716911256299	0.023676179858495	0.0173966010820963	0.243708075010822	0.0232762986594757	0.0489852102514156	0.105891507638115	0.0267784943563091	0.941631153891037	0.0588199206627334	0.0338264261783184	0.796794368424493	0.0164323394625414	0.452308902576516	0.0216474082313481	0.351537194232518	0.0123251564348409	0.0692420173877059	0.0124466613694742	4.23831948211517e-05	0.279182150755072	0.392178779153135	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Hyphomonadaceae	0.732239106410921	0.594678006673226	0.84939176210454	0.502083189130616	0.904143390576831	0.557601038712019	0.479304932654454	0.244126312422141	0.760290898730924	0.638656076958759	0.13184372145622	0.832465669453253	0.541909661835135	0.465130436599213	0.412145299768806	0.727889318955356	0.888898308260044	0.558816712167958	0.81347365717012	0.261316555582586	0.15004793893244	0.735765807512085	0.685808825191528	0.305449633603617	0.524633751122	0.857322110006905	0.785585738440474	0.154162717103661	0.356480900781315	0.692790414385116	0.216863215837449	0.738503843461415	0.608526469974055	0.421053743080211	0.653592680124976	0.789502920549783	0.00829688505770831	0.289563712386234	0.0956606234302396	0.654219197013968	0.296013099972723	0.507492174247701	0.613493166667276	0.617607931154996	0.0433810646021696	0.210671854222033	0.57685449975261	0.989044548043724	0.871486114515279	0.357063977789647	0.132901438973413	0.845795945904715	0.406958172637957	0.53494800442613	0.37162099407669	0.0927273729701661	0.809466010560565	0.83603210100807	0.272165005414253	0.830544180411307	0.636887073709452	0.743202045204936	0.498891606989761	0.403295350955657	0.00428576340831091	0.542962307490533	0.12166923730358	0.241076635373272	0.86093209565599	0.842139643565682	0.702458620324927	0.399248698058641	0.929310066152576	0.223011744768748	0.0997147215080423	0.511892778143642	0.726321828877386	0.260206294552691	0.190693860637953	0.931626776040605	0.610630496143023	0.556646568509609	0.577159438525573	0.660954941636347	0.132122880195263	0.449333458508882	0.819181671001472	0.871053778418011	0.791193578100617	0.0783195566829088	0.767142024982263	0.734860896299206	0.169509738633823	0.833252420461277	0.66416618783374	0.0373954688291137	0.725560168247998	0.262197718269753	0.471522684891224	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Sneathiellaceae	0.96396626532499	0.100604609213603	0.277877340453986	0.00810247266481367	0.348614625479792	0.1517731117517	0.00925338413175148	0.266049441111218	0.940200264504217	0.015576665609743	0.288543117803963	0.211328550615644	0.606166713405304	0.00971326694526279	0.517858538827425	0.487920434791315	0.0885298801722371	0.585906208244505	0.417011347302237	0.59434651734252	0.328009922218246	0.00399632231508456	0.690073682267286	0.811730602957137	0.671378783357354	0.0957921047396627	0.00290340514700543	0.0143390141475555	0.0303394695338182	0.841973047876661	0.649479487608126	0.820191331032616	0.698809854675852	0.0383280370995064	0.00309588848590422	0.124811441183153	0.0869506862898664	0.0661200339861593	0.0136183970088004	0.771667380830431	0.000208102795442474	0.701373066400601	0.400038256300533	0.864436562192493	0.8829720573032	0.0217216213179394	0.0105961923868115	0.228910624632963	0.752813362950558	0.0152054324414722	0.61943454906484	0.31938054167259	0.0294522730584561	0.608095390287731	0.805221519356165	0.704246847499993	0.119060936102876	0.298926827709475	0.653670533381995	0.67111160501972	0.132984090172656	0.0811818320451466	0.552792330330791	0.0156185099378832	0.320562844449002	0.28654825518033	0.000936706610645261	0.421886642508441	0.941273062813355	0.00106439271542888	0.784888443873084	0.242575897335949	0.275162789171641	0.839563536665605	0.706175355095921	0.567016182534288	0.112110944531056	0.0565536311496713	0.0670379106873035	0.149145805531399	0.737975374800405	0.0086997878099192	0.43242976446405	0.00751982372939627	0.605620531407524	0.3367026300632	0.00981767053902099	0.849983337190006	0.0223231169442152	0.995844207984892	0.011711524707555	0.257767699265917	0.0332384871075328	0.966044544544943	0.143007368711424	0.0394063990324577	0.487007685589285	0.958275805180933	0.0127602377865969	0.781422271814258	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Anaerolineaceae	0.0533318799311855	0.533654809694408	0.905327731828545	0.0463437304646459	0.825800124973023	0.307588862154262	0.202981492886384	0.311958566487168	0.69385445824624	0.553923971513255	0.243824228737599	0.421244873350104	0.741586731349067	0.866214804647357	0.230142731594667	0.0293143048185513	0.27203249919092	0.0394314741264832	0.0577612928279821	0.488975874051811	0.0247492908495058	0.138146162520621	0.77685921012679	0.920050422237906	0.563099971615691	0.201243261005616	0.691294114944873	0.115740722262219	0.152683836791698	0.0820229942212075	0.941350530621738	0.688165712180035	0.865061406939315	0.302049261900628	0.513955079625114	0.0458433018475422	0.0173464025660209	0.24451429675538	0.130841126587205	0.408540551070909	0.132152091194385	0.218568499565304	0.0607821698999746	0.762483061776095	0.103779709269318	0.350427418791507	0.299307946146153	0.0335760136712715	0.028387017462525	0.954010310488381	0.871936576376939	0.695015265058931	0.226963707010573	0.686642159219993	0.683827089104767	0.934628086995901	0.274370937048325	0.201621428669352	0.370555375279049	0.0138126971632961	0.0362774367197424	0.846787957122848	0.0245643979513896	0.0445682756210805	0.928517732880225	0.439139853965542	0.626814528342031	0.333385430929246	0.73750992996639	0.277050053574484	0.207317759947471	0.000285426945852582	0.774181270623943	0.234631464412588	0.546624536175441	0.91830088963248	0.336804020134337	0.208045438540606	0.0018902762563126	0.405041558091294	0.0862179834647795	0.95070751034465	0.939756165818648	0.444385367036854	0.833380705512668	0.926384453833687	0.251320811640843	0.380266182547253	0.936093175690157	0.300610838935358	0.161272098273862	0.114439735259689	0.25867561697059	0.308765555982656	0.293606948800374	0.248662234838525	0.73226430344441	0.687326745611037	0.165628902601918	0.272141043489504	0.373727351038247	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Alicyclobacillaceae	0.944728707414318	0.497077983430727	0.240053437273383	0.0112964481260919	0.251913330701542	0.0816178828090242	0.408311023616594	0.741197201962936	0.582372081740306	0.424087613682215	0.0363349287238901	0.424336356063193	0.534019975168748	0.357907141630383	0.481583912716889	0.75164745429786	0.341444774682753	0.303486216485904	0.120169796928749	0.0588059894142095	0.127129311129822	0.0243597059410174	0.688687512132426	0.0782144180142704	0.799560880257884	0.369496053189043	0.423161515334177	0.0155369896714395	0.384957239588815	0.482201420069001	0.821845957492114	0.370182575330697	0.282415793959352	0.297885814743132	0.165043385654956	0.031522793616714	0.396231078690824	0.0689817692627758	4.08001069742888e-05	0.954182700483473	0.165266725557133	0.0492822867167813	0.56310312837373	0.472064187292875	0.441555515294831	0.00875749555134974	0.00798585929653613	0.0396450413142328	0.577606185372166	0.00646903690246661	0.0433196402856268	0.91149506754494	0.0384447746383518	0.942538794585688	0.682730933440295	0.0215517283067188	0.972295359778501	0.151414698838702	0.0562963213227111	0.339843841283266	0.795600074966816	0.0398268161724948	0.630336802746865	0.74751122040374	0.818680070461514	0.76886012411836	0.00652918911627211	0.262517100520893	0.700618686886295	0.024273840090646	0.580901385556974	0.617847955906841	0.191645197172623	0.248210765726993	0.294571281676587	0.344880813323645	0.734165562843846	0.0973385028501637	0.559697423102289	0.389010998297665	0.0754948308397525	0.0762085940527042	0.591595776971481	0.737629862844851	0.250267023321442	0.129183771443762	0.00203997952426402	0.912136780010609	0.210491808967138	0.901413168462452	0.00333204892291312	0.821839190036144	0.0476045103465703	0.0771520804483575	0.0876292294072685	6.73000870924245e-06	0.810653852341152	0.110604645739158	0.000276565149908006	0.821015485222891	0.0238056081783322	0.964792135497034	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Acidimicrobineae_incertae_sedis	0.944763504882726	0.134340440081365	0.907678247465482	0.339630422760128	0.000319357740685331	0.3435705821523	0.33665973757155	5.1007278150836e-07	0.0997943715129737	0.6983800270921	0.0388912609806795	0.928014723765798	0.0434919854431742	0.0805871893759439	0.232656367098108	0.00636206578545585	0.139430102963494	0.299355129255896	0.00651147917249007	3.98631057550953e-07	0.0616372956234714	0.300881985396469	0.239143541253373	0.000363895040035194	0.480043553033617	0.804673813581548	0.236734927726089	0.974557176052174	0.397456025798389	0.00122590888337482	0.553235941464821	0.459812865849932	0.87081659881846	0.262005648998232	0.655867360647573	0.467370765674934	0.270145794218326	0.467329671018436	0.0675796187906933	0.218594047417073	0.470654783689536	0.00134100449347084	0.310647526517256	0.018917896625692	0.329026595937862	0.0371513138887293	0.303382708419466	0.326164653939253	0.136422342681387	0.224396100730418	0.204815383609346	0.755251925889332	0.582807291621112	0.890066215594465	0.424859683176945	0.346592311793074	0.00540498277002357	0.414673173114969	0.0338788806710034	0.0220734123493383	0.165276596547706	0.223098296459397	0.227351138809617	0.820885497374114	0.000187334755169384	0.890906228397824	0.964079956068649	7.87249014489478e-05	0.19518711390811	0.719459606409776	0.826137626084263	0.712266522556428	0.742137442636555	0.425263725023159	0.000488147679834759	0.983885977401164	0.775846707569784	0.530207304446387	0.672924836508107	0.761539882839573	0.076695875497534	0.415291822762142	0.534959511601307	0.907350674549749	0.350399228315817	0.938189807528381	0.0902681213814825	0.500883981098736	0.584655361068564	0.642720249899443	0.0877464715965087	0.895487735543739	0.271594928689945	0.481141994961484	0.292793195955092	0.381208630292693	0.908488108252261	6.2215587472191e-06	0.719147837738976	0.0816008885735016	0.611567127861781	0.807250759126463	0.0729571702412902	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Leptospiraceae	0.488329463821527	0.365612629560541	0.6613504346331	0.000597267831006556	0.339533747502697	0.000688263106045413	0.295128744981747	0.801371282378684	0.018501651369737	0.637378870731048	0.0161852254746812	0.0855960430760679	0.0302590897121314	0.221480893920957	0.0425375777381869	0.912540912885709	0.0159717999432473	0.472407956651394	0.6598736900368	0.535180116201534	0.00430007727406473	0.0113938159310494	0.161864674339149	0.502416267844993	0.0890942946366293	0.000881317037306129	0.126684681016427	0.0028974189171732	0.0330288252653999	0.404837088676807	0.98868102767073	0.00299225368149787	0.0657613368849455	0.123205985917556	0.907781262410094	0.229770576089571	0.910024050094146	0.00403530441622327	0.0590736686451024	0.000428441875428171	0.26663185643486	0.115667377568901	0.796175154064894	0.957660405455804	0.728686900789251	0.953865776279162	0.00730045065233786	0.000937776157490458	0.218488997087026	0.157988578327907	0.294568583490087	0.75547122855756	0.093286673824953	0.295883579705065	0.140375053253104	0.244148165565378	0.331147974698667	3.1316364380311e-05	0.0957050470113979	0.238097141498503	0.00124044190868726	0.00150710524818514	0.0237551969527852	0.021493489911654	0.628243978411443	0.954488502970327	0.0896487595927773	0.390214476017289	0.0416777008434639	0.143301578375031	0.0039076555635071	0.126850015850322	0.000622011534307867	0.479592209323048	0.701081815454459	0.266486731330704	0.145158985187051	0.0628136832997014	0.000154911497562368	0.355259341307675	0.00182890238286111	0.257534778150258	0.0183617004415944	0.0943927008132575	0.981582692721346	0.685895807975935	0.0395157426076323	0.367424986705986	0.766527569661602	0.360510709147821	0.0197599432021666	0.136240428693345	0.250940531958266	0.488634617242412	0.00280323398765242	0.0829580096458784	0.389903888852859	0.780804761596545	0.0807465454652837	0.584685126074584	0.33642758502055	0.0421444481775332	0.464477783226854	0.858651397140786	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Paenibacillaceae_2	0.836089260553473	0.786294828469794	0.987344097507307	0.00175552600011366	0.36286882355079	0.0183789864318635	0.0304655725065756	0.372926605680442	0.860036169380674	0.213800864650058	0.0377979097867482	6.75132876587388e-06	0.674885790213711	0.190990478090821	0.119101299737929	0.395166944119514	0.779627441836071	0.802089306527705	0.036543060087111	0.0358917055232081	0.104072889205823	0.119715311076438	0.53223137179828	0.0510252282312217	0.50287240584613	0.12932114027199	0.812868825745737	3.72282738311676e-05	0.301719353105264	0.146585746529825	0.905542670120966	0.264223363370704	0.436905887700039	0.795881679340684	0.219729242922552	0.0266270430761236	0.426865177744597	0.000552071015804353	1.43602235558399e-05	0.397143974406935	0.0165726773041417	0.0223089601615138	0.343567826296292	0.797431486900942	0.128412965828495	0.0145730285032444	3.07560030687463e-05	0.0138678328612997	0.117565594894097	0.000525928628451597	0.00372813881170735	0.612726479347555	0.127776067137346	0.900895941830047	0.499891863171239	0.00101597376520142	0.420201352449374	0.109007589609653	0.247292191956076	0.919198916626025	0.209298722702028	0.00117460864031577	0.142659646401354	0.290754085403326	0.503940612154788	0.0275787569418501	0.0266503212942858	0.0234492133140159	0.772887212030362	0.00188379044595164	0.0566995643682064	0.066894849354951	0.20267053186273	0.126481362019792	0.281667650103557	0.396380725269706	0.376632185811038	0.00430877289409777	0.023847528723428	0.1095940389742	0.0547396020414472	0.524592111041019	0.18164887814548	0.774352561902629	0.0336218099073132	0.282744022143894	0.249871272510313	0.504843522211032	0.106247919289179	0.677874152902955	0.186203489030323	0.0893908476835374	0.00507741658077079	0.409518260469629	0.0340561018372756	1.99671042958946e-09	0.416904788580153	0.0630650081474841	0.00124970653644437	0.0635253531892363	0.0626668469240467	0.153353182194431	0.00130106647585815	0.503271542670478	0.129267854788553	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.141516012664344	1	1	1	1	1	1	1	1
Xanthobacteraceae	0.223029131708394	0.964108935541235	0.274159871291734	0.0507633448585162	0.0235366012271483	0.00706550079792617	0.292202197454276	0.427791315003562	0.979812207527622	0.721830401468395	0.240787697515553	0.0871293609861149	0.24050372544999	0.0178454388730254	0.121028845726478	0.235667335082829	0.631895682984533	0.975060742398117	0.303615053886159	0.544518517732037	0.400849319949192	0.341838830497254	0.262968606541785	0.65765719857022	0.83010392361795	0.0398847667369451	0.585046265942652	0.0680431217105223	0.0145035491910246	0.835164182021015	0.0170303891979539	0.157402207423463	0.216307393855793	0.053707435779067	0.263501075361611	0.214673962467851	0.759328078762156	0.08924862723372	0.0151164350623144	0.00523393749885295	0.288654249739395	0.402907778008715	0.29430499988818	0.789338510224235	0.179259995861202	0.216141962688951	0.0200691760649493	0.198886280579196	0.522215104509142	0.00171145993366561	0.048669742402351	0.0548321033338222	0.162270205407042	0.656718057480774	0.502014492461884	0.181122894061417	0.920246722968139	0.0448181097808736	0.704545288525569	0.303349354486995	0.271933217744776	0.2967510130956	0.0181248150298699	0.803987911872578	0.0766306372491695	0.16329950131895	0.217538882633052	0.403389717500221	0.257271981095641	0.598865626982692	0.00178221087951265	0.0485921278238137	0.370321874930539	0.430023962440792	0.259939474292234	0.704338018433592	0.667480028620484	0.0919120220550965	0.239700034452365	0.00348321275539675	0.0228615689388862	0.84507724461972	0.0482059301359283	0.794957769193775	0.3152753472434	0.0261904166203717	0.0477365807510101	0.476366249109023	0.380952724840709	0.17659929360987	0.368750283344258	0.379216895016939	0.162748281042069	0.235386267238458	0.134482703575566	0.0019665912840243	0.672633592515612	0.0676397764043502	0.106690007147337	0.218956048042329	0.394020553168727	0.211989573974523	0.0959999682129856	0.581581719700788	0.0712941411601123	0.0740348385883931	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
